generated_at_utc,strategy_id,profile,symbol,interval,capital_usdt,start_time_utc,end_time_utc,trade_count,win_rate,profit_factor,max_drawdown,net_pnl,benchmark_net_pnl,excess_return,report_path_json,report_path_md
2026-03-01T04:01:56Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.97777774,7608.14664084,-537.47554556,5821.51777596,-6358.99332152,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040156.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040156.md
2026-03-01T04:02:27Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.97892649,7608.14664084,-509.69140514,5821.51777596,-6331.20918110,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040227.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040227.md
2026-03-01T04:02:58Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.97777774,7608.14664084,-537.47554556,5821.51777596,-6358.99332152,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040258.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040258.md
2026-03-01T04:03:28Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.97892649,7608.14664084,-509.69140514,5821.51777596,-6331.20918110,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040328.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040328.md
2026-03-01T04:03:58Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.97879422,7599.34284107,-512.02835544,5821.51777596,-6333.54613140,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040358.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040358.md
2026-03-01T04:04:28Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.97994490,7599.34284107,-484.24421503,5821.51777596,-6305.76199098,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040428.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040428.md
2026-03-01T04:04:57Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.97879422,7599.34284107,-512.02835544,5821.51777596,-6333.54613140,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040457.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040457.md
2026-03-01T04:05:29Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.97994490,7599.34284107,-484.24421503,5821.51777596,-6305.76199098,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040529.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_040529.md
2026-03-01T04:23:35Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,56,0.51785714,2.18878193,516.12132720,1950.10561839,5821.51777596,-3871.41215757,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20240101_20260228_20260301_042335.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20240101_20260228_20260301_042335.md
2026-03-01T04:26:02Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,56,0.51785714,2.18878193,516.12132720,1950.10561839,5821.51777596,-3871.41215757,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20240101_20260228_20260301_042602.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20240101_20260228_20260301_042602.md
2026-03-01T04:27:42Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,2,1.00000000,0.00000000,7845.65030356,10632.42149016,5821.51777596,4810.90371421,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20240101_20260228_20260301_042742.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20240101_20260228_20260301_042742.md
2026-03-01T04:27:51Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,309,0.34304207,1.06086465,7331.90062428,2369.15875960,5821.51777596,-3452.35901636,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20240101_20260228_20260301_042751.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20240101_20260228_20260301_042751.md
2026-03-01T04:27:59Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,175,0.36571429,1.13871952,4738.56651024,2391.51475899,5821.51777596,-3430.00301697,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20240101_20260228_20260301_042759.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20240101_20260228_20260301_042759.md
2026-03-01T04:28:06Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,202,0.35643564,0.98379877,7568.11191938,-387.61358451,5821.51777596,-6209.13136047,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_042806.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20240101_20260228_20260301_042806.md
2026-03-01T04:28:32Z,btc_regime_router_v13_bull_core,v13_b,BTCUSDT,4h,10000.0000,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,107,0.36448598,1.34716189,3499.84150017,3890.39812945,5821.51777596,-1931.11964651,strategies/spot_btc_conservative_v1/reports/replay_v13_b_10k_20240101_20260228_20260301_042832.json,strategies/spot_btc_conservative_v1/reports/replay_v13_b_10k_20240101_20260228_20260301_042832.md
2026-02-27T11:30:14Z,btc_regime_router_v7_calibrated,v7,BTCUSDT,4h,10000.0000,2024-03-09T11:30:22Z,2026-02-27T11:30:22Z,88,0.45454545,1.02911928,986.96180309,111.32911808,-251.40560050,362.73471858,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_720d_20260227_113014.json,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_720d_20260227_113014.md
2026-02-27T11:32:21Z,btc_regime_router_v7_calibrated,v7,BTCUSDT,4h,10000.0000,2024-03-09T11:32:29Z,2026-02-27T11:32:29Z,64,0.51562500,1.53744556,480.12760399,1000.52662490,-251.40560050,1251.93222540,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_720d_20260227_113221.json,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_720d_20260227_113221.md
2026-02-27T11:34:57Z,btc_regime_router_v7_calibrated,v7,BTCUSDT,4h,10000.0000,2024-03-09T11:35:05Z,2026-02-27T11:35:05Z,64,0.51562500,1.53744556,480.12760399,1000.52662490,-251.40560050,1251.93222540,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_720d_20260227_113457.json,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_720d_20260227_113457.md
2026-02-27T08:18:09Z,spot_btc_conservative_v1,baseline,BTCUSDT,4h,0.0000,2025-03-04T08:18:09Z,2026-02-27T08:18:09Z,1,1.00000000,0.00000000,0.00000000,59.11154132,0.00000000,59.11154132,strategies/spot_btc_conservative_v1/reports/replay_baseline_360d_20260227_081809.json,strategies/spot_btc_conservative_v1/reports/replay_baseline_360d_20260227_081809.md
2026-02-27T08:18:14Z,spot_btc_conservative_v1,optimized,BTCUSDT,4h,0.0000,2025-03-04T08:18:14Z,2026-02-27T08:18:14Z,2,1.00000000,0.00000000,0.00000000,66.72290626,0.00000000,66.72290626,strategies/spot_btc_conservative_v1/reports/replay_optimized_360d_20260227_081814.json,strategies/spot_btc_conservative_v1/reports/replay_optimized_360d_20260227_081814.md
2026-02-27T08:18:21Z,spot_btc_conservative_v1,optimized,BTCUSDT,4h,0.0000,2025-03-04T08:18:21Z,2026-02-27T08:18:21Z,2,1.00000000,0.00000000,0.00000000,66.72290626,0.00000000,66.72290626,strategies/spot_btc_conservative_v1/reports/replay_optimized_360d_20260227_081821.json,strategies/spot_btc_conservative_v1/reports/replay_optimized_360d_20260227_081821.md
2026-02-27T08:28:02Z,spot_btc_conservative_v1,baseline,BTCUSDT,4h,10000.0000,2025-03-04T08:28:02Z,2026-02-27T08:28:02Z,1,1.00000000,0.00000000,0.00000000,118.22308265,0.00000000,118.22308265,strategies/spot_btc_conservative_v1/reports/replay_baseline_360d_20260227_082802.json,strategies/spot_btc_conservative_v1/reports/replay_baseline_360d_20260227_082802.md
2026-02-27T08:28:14Z,spot_btc_conservative_v1,optimized,BTCUSDT,4h,10000.0000,2025-03-04T08:28:14Z,2026-02-27T08:28:14Z,2,1.00000000,0.00000000,0.00000000,133.44581252,0.00000000,133.44581252,strategies/spot_btc_conservative_v1/reports/replay_optimized_360d_20260227_082814.json,strategies/spot_btc_conservative_v1/reports/replay_optimized_360d_20260227_082814.md
2026-02-27T08:28:20Z,spot_btc_conservative_v1,v3,BTCUSDT,4h,10000.0000,2025-03-04T08:28:20Z,2026-02-27T08:28:20Z,1,1.00000000,0.00000000,0.00000000,107.96288726,0.00000000,107.96288726,strategies/spot_btc_conservative_v1/reports/replay_v3_360d_20260227_082820.json,strategies/spot_btc_conservative_v1/reports/replay_v3_360d_20260227_082820.md
2026-02-27T08:29:29Z,spot_btc_conservative_v1,baseline,BTCUSDT,4h,10000.0000,2025-03-04T08:29:29Z,2026-02-27T08:29:29Z,1,1.00000000,0.00000000,0.00000000,118.22308265,0.00000000,118.22308265,strategies/spot_btc_conservative_v1/reports/replay_baseline_360d_20260227_082929.json,strategies/spot_btc_conservative_v1/reports/replay_baseline_360d_20260227_082929.md
2026-02-27T08:29:31Z,spot_btc_conservative_v1,optimized,BTCUSDT,4h,10000.0000,2025-03-04T08:29:31Z,2026-02-27T08:29:31Z,2,1.00000000,0.00000000,0.00000000,133.44581252,0.00000000,133.44581252,strategies/spot_btc_conservative_v1/reports/replay_optimized_360d_20260227_082931.json,strategies/spot_btc_conservative_v1/reports/replay_optimized_360d_20260227_082931.md
2026-02-27T08:29:34Z,spot_btc_conservative_v1,v3,BTCUSDT,4h,10000.0000,2025-03-04T08:29:34Z,2026-02-27T08:29:34Z,25,0.56000000,1.50541601,274.89417982,362.00037277,0.00000000,362.00037277,strategies/spot_btc_conservative_v1/reports/replay_v3_360d_20260227_082934.json,strategies/spot_btc_conservative_v1/reports/replay_v3_360d_20260227_082934.md
2026-02-27T08:30:18Z,spot_btc_conservative_v1,baseline,BTCUSDT,4h,10000.0000,2025-03-04T08:30:18Z,2026-02-27T08:30:18Z,1,1.00000000,0.00000000,0.00000000,118.22308265,0.00000000,118.22308265,strategies/spot_btc_conservative_v1/reports/replay_baseline_10k_360d_20260227_083018.json,strategies/spot_btc_conservative_v1/reports/replay_baseline_10k_360d_20260227_083018.md
2026-02-27T08:30:20Z,spot_btc_conservative_v1,optimized,BTCUSDT,4h,10000.0000,2025-03-04T08:30:20Z,2026-02-27T08:30:20Z,2,1.00000000,0.00000000,0.00000000,133.44581252,0.00000000,133.44581252,strategies/spot_btc_conservative_v1/reports/replay_optimized_10k_360d_20260227_083020.json,strategies/spot_btc_conservative_v1/reports/replay_optimized_10k_360d_20260227_083020.md
2026-02-27T08:30:23Z,spot_btc_conservative_v1,v3,BTCUSDT,4h,10000.0000,2025-03-04T08:30:23Z,2026-02-27T08:30:23Z,25,0.56000000,1.50541601,274.89417982,362.00037277,0.00000000,362.00037277,strategies/spot_btc_conservative_v1/reports/replay_v3_10k_360d_20260227_083023.json,strategies/spot_btc_conservative_v1/reports/replay_v3_10k_360d_20260227_083023.md
2026-02-27T08:43:51Z,spot_btc_conservative_v1,baseline,BTCUSDT,4h,10000.0000,2025-03-04T08:43:51Z,2026-02-27T08:43:51Z,1,1.00000000,0.00000000,0.00000000,118.22308265,-1862.78045450,1981.00353714,strategies/spot_btc_conservative_v1/reports/replay_baseline_10k_360d_20260227_084351.json,strategies/spot_btc_conservative_v1/reports/replay_baseline_10k_360d_20260227_084351.md
2026-02-27T08:43:55Z,spot_btc_conservative_v1,v3,BTCUSDT,4h,10000.0000,2025-03-04T08:43:55Z,2026-02-27T08:43:55Z,25,0.56000000,1.50541601,274.89417982,362.00037277,-1862.78045450,2224.78082727,strategies/spot_btc_conservative_v1/reports/replay_v3_10k_360d_20260227_084355.json,strategies/spot_btc_conservative_v1/reports/replay_v3_10k_360d_20260227_084355.md
2026-02-27T08:44:06Z,spot_btc_conservative_v1,v4,BTCUSDT,4h,10000.0000,2025-03-04T08:44:11Z,2026-02-27T08:44:11Z,23,0.56521739,1.44548484,658.74847226,935.04864198,-1862.78045450,2797.82909648,strategies/spot_btc_conservative_v1/reports/replay_v4_10k_360d_20260227_084406.json,strategies/spot_btc_conservative_v1/reports/replay_v4_10k_360d_20260227_084406.md
2026-02-27T09:38:44Z,spot_btc_conservative_v1,v4,BTCUSDT,4h,10000.0000,2025-03-04T09:38:49Z,2026-02-27T09:38:49Z,23,0.56521739,1.44548484,658.74847226,935.04864198,-1862.78045450,2797.82909648,strategies/spot_btc_conservative_v1/reports/replay_v4_10k_360d_20260227_093844.json,strategies/spot_btc_conservative_v1/reports/replay_v4_10k_360d_20260227_093844.md
2026-02-27T09:38:57Z,btc_trend_breakout_v5,v5_trend_breakout,BTCUSDT,4h,10000.0000,2025-03-04T09:38:57Z,2026-02-27T09:38:57Z,23,0.65217391,2.42050980,190.20586900,669.36630229,-1862.78045450,2532.14675679,strategies/spot_btc_conservative_v1/reports/replay_v5_trend_breakout_10k_360d_20260227_093857.json,strategies/spot_btc_conservative_v1/reports/replay_v5_trend_breakout_10k_360d_20260227_093857.md
2026-02-27T09:39:00Z,btc_mean_reversion_v5,v5_mean_reversion,BTCUSDT,4h,10000.0000,2025-03-04T09:39:00Z,2026-02-27T09:39:00Z,23,0.60869565,2.04889107,470.50960776,1043.46928782,-1862.78045450,2906.24974232,strategies/spot_btc_conservative_v1/reports/replay_v5_mean_reversion_10k_360d_20260227_093900.json,strategies/spot_btc_conservative_v1/reports/replay_v5_mean_reversion_10k_360d_20260227_093900.md
2026-02-27T09:39:03Z,btc_momentum_factor_v5,v5_momentum_factor,BTCUSDT,4h,10000.0000,2025-03-04T09:39:03Z,2026-02-27T09:39:03Z,38,0.47368421,1.19421094,557.11293189,399.71324300,-1862.78045450,2262.49369750,strategies/spot_btc_conservative_v1/reports/replay_v5_momentum_factor_10k_360d_20260227_093903.json,strategies/spot_btc_conservative_v1/reports/replay_v5_momentum_factor_10k_360d_20260227_093903.md
2026-02-27T11:05:29Z,spot_btc_conservative_v1,v4,BTCUSDT,4h,10000.0000,2025-03-04T11:05:34Z,2026-02-27T11:05:34Z,23,0.56521739,1.44548484,658.74847226,935.04864198,-1862.78045450,2797.82909648,strategies/spot_btc_conservative_v1/reports/replay_v4_10k_360d_20260227_110529.json,strategies/spot_btc_conservative_v1/reports/replay_v4_10k_360d_20260227_110529.md
2026-02-27T11:05:39Z,btc_mean_reversion_v5,v5_mean_reversion,BTCUSDT,4h,10000.0000,2025-03-04T11:05:39Z,2026-02-27T11:05:39Z,23,0.60869565,2.04889107,470.50960776,1043.46928782,-1862.78045450,2906.24974232,strategies/spot_btc_conservative_v1/reports/replay_v5_mean_reversion_10k_360d_20260227_110539.json,strategies/spot_btc_conservative_v1/reports/replay_v5_mean_reversion_10k_360d_20260227_110539.md
2026-02-27T11:05:43Z,btc_regime_router_v6,v6,BTCUSDT,4h,10000.0000,2025-03-04T11:05:50Z,2026-02-27T11:05:50Z,49,0.40816327,0.90270551,893.80922813,-286.94881697,-1862.78045450,1575.83163753,strategies/spot_btc_conservative_v1/reports/replay_v6_10k_360d_20260227_110543.json,strategies/spot_btc_conservative_v1/reports/replay_v6_10k_360d_20260227_110543.md
2026-02-27T11:29:42Z,btc_regime_router_v7_calibrated,v7,BTCUSDT,4h,10000.0000,2025-03-04T11:29:47Z,2026-02-27T11:29:47Z,48,0.39583333,0.83157803,893.80922813,-445.33168165,-2067.60494718,1622.27326553,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_360d_20260227_112942.json,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_360d_20260227_112942.md
2026-02-27T11:31:30Z,btc_regime_router_v7_calibrated,v7,BTCUSDT,4h,10000.0000,2025-03-04T11:31:35Z,2026-02-27T11:31:35Z,25,0.48000000,1.10515356,480.12760399,89.02187327,-2067.60494718,2156.62682045,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_360d_20260227_113130.json,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_360d_20260227_113130.md
2026-02-27T11:34:08Z,btc_regime_router_v7_calibrated,v7,BTCUSDT,4h,10000.0000,2025-03-04T11:34:12Z,2026-02-27T11:34:12Z,25,0.48000000,1.10515356,480.12760399,89.02187327,-2067.60494718,2156.62682045,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_360d_20260227_113408.json,strategies/spot_btc_conservative_v1/reports/replay_v7_10k_360d_20260227_113408.md
2026-02-27T12:11:39Z,btc_regime_router_v7_calibrated,v7_1,BTCUSDT,4h,10000.0000,2025-03-04T12:12:16Z,2026-02-27T12:12:16Z,25,0.48000000,1.10515356,480.12760399,89.02187327,-2118.07795140,2207.09982467,strategies/spot_btc_conservative_v1/reports/replay_v7_1_10k_360d_20260227_121139.json,strategies/spot_btc_conservative_v1/reports/replay_v7_1_10k_360d_20260227_121139.md
2026-02-27T08:06:59Z,spot_btc_conservative_v1,unknown,BTCUSDT,4h,0.0000,2025-08-31T08:06:59Z,2026-02-27T08:06:59Z,3,0.00000000,0.00000000,153.06264037,-153.06264037,0.00000000,-153.06264037,strategies/spot_btc_conservative_v1/reports/replay_180d_20260227_080659.json,strategies/spot_btc_conservative_v1/reports/replay_180d_20260227_080659.md
2026-02-27T08:07:56Z,spot_btc_conservative_v1,unknown,BTCUSDT,4h,0.0000,2025-08-31T08:07:56Z,2026-02-27T08:07:56Z,3,0.00000000,0.00000000,153.06264037,-153.06264037,0.00000000,-153.06264037,strategies/spot_btc_conservative_v1/reports/replay_180d_20260227_080756.json,strategies/spot_btc_conservative_v1/reports/replay_180d_20260227_080756.md
2026-02-28T05:31:23Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2025-10-31T00:00:00Z,2026-02-28T00:00:00Z,2,0.50000000,2.48570217,3091.11384714,2072.58194574,-3976.13209670,6048.71404244,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20251031_20260228_20260228_053123.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20251031_20260228_20260228_053123.md
2026-02-28T05:31:33Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2025-10-31T00:00:00Z,2026-02-28T00:00:00Z,2,0.50000000,2.48570217,3091.11384714,2072.58194574,-3976.13209670,6048.71404244,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20251031_20260228_20260228_053133.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20251031_20260228_20260228_053133.md
